identifier,constant,rating,age,yearsmarried,number_of_children,religiousness,education,not_used_1,occupation,husband_occupation,extramarital_time_per_year,not_used_2,not_used_3
3872.0,1.0,4.0,37.0,13.0,2.0,2.0,17.0,20.0,4.0,5.0,0.0,0.0,1.0
3874.0,1.0,5.0,32.0,2.5,0.0,2.0,12.0,11.5,2.0,2.0,0.0,0.0,1.0
3881.0,1.0,3.0,37.0,23.0,3.0,3.0,14.0,14.0,4.0,5.0,0.0,0.0,1.0
3886.0,1.0,5.0,22.0,0.5,0.0,3.0,16.0,20.0,4.0,2.0,0.0,0.0,1.0
3890.0,1.0,5.0,32.0,16.5,3.0,4.0,16.0,9.0,4.0,2.0,0.0,0.0,1.0
3893.0,1.0,5.0,22.0,2.5,0.0,2.0,12.0,9.0,4.0,4.0,0.0,0.0,1.0
3906.0,1.0,5.0,37.0,16.5,2.0,4.0,20.0,20.0,6.0,4.0,0.0,0.0,1.0
3908.0,1.0,5.0,27.0,6.0,1.0,2.0,16.0,20.0,4.0,2.0,0.0,0.0,1.0
3924.0,1.0,4.0,37.0,16.5,2.0,3.0,12.0,20.0,3.0,5.0,0.0,0.0,1.0
3932.0,1.0,5.0,42.0,23.0,3.0,3.0,17.0,20.0,4.0,4.0,0.0,0.0,1.0
3934.0,1.0,4.0,37.0,16.5,3.0,2.0,16.0,20.0,3.0,4.0,0.0,0.0,1.0
3936.0,1.0,4.0,37.0,13.0,2.0,3.0,14.0,14.0,4.0,2.0,0.0,0.0,1.0
3938.0,1.0,5.0,22.0,2.5,0.0,1.0,12.0,20.0,5.0,4.0,0.0,0.0,1.0
3949.0,1.0,5.0,22.0,0.5,0.0,4.0,16.0,20.0,4.0,6.0,0.0,0.0,1.0
3954.0,1.0,5.0,22.0,6.0,1.0,1.0,14.0,40.0,2.0,4.0,0.0,0.0,1.0
3956.0,1.0,3.0,22.0,2.5,1.0,2.0,12.0,9.0,4.0,4.0,0.0,0.0,1.0
3957.0,1.0,5.0,27.0,2.5,0.0,2.0,14.0,40.0,4.0,6.0,0.0,0.0,1.0
3959.0,1.0,5.0,22.0,2.5,0.0,2.0,12.0,20.0,3.0,4.0,0.0,0.0,1.0
3965.0,1.0,4.0,42.0,23.0,2.0,2.0,14.0,20.0,3.0,5.0,0.0,0.0,1.0
3972.0,1.0,4.0,22.0,2.5,0.0,2.0,12.0,14.0,3.0,4.0,0.0,0.0,1.0
3987.0,1.0,5.0,22.0,0.5,1.0,2.0,12.0,14.0,2.0,2.0,0.0,0.0,1.0
3998.0,1.0,3.0,27.0,6.0,2.0,2.0,14.0,11.5,2.0,4.0,0.0,0.0,1.0
3999.0,1.0,5.0,22.0,2.5,0.0,3.0,14.0,11.5,3.0,3.0,0.0,0.0,1.0
4002.0,1.0,5.0,22.0,0.5,0.0,3.0,14.0,14.0,3.0,5.0,0.0,0.0,1.0
4008.0,1.0,5.0,42.0,23.0,3.0,3.0,12.0,14.0,3.0,2.0,0.0,0.0,1.0
4017.0,1.0,4.0,27.0,2.5,0.0,1.0,16.0,20.0,3.0,3.0,0.0,0.0,1.0
4018.0,1.0,5.0,27.0,2.5,0.0,2.0,14.0,11.5,2.0,2.0,0.0,0.0,1.0
4022.0,1.0,5.0,27.0,9.0,2.0,4.0,12.0,11.5,2.0,4.0,0.0,0.0,1.0
4024.0,1.0,4.0,22.0,2.5,0.0,4.0,16.0,11.5,4.0,5.0,0.0,0.0,1.0
4027.0,1.0,4.0,27.0,6.0,2.0,1.0,16.0,14.0,4.0,5.0,0.0,0.0,1.0
4028.0,1.0,5.0,27.0,6.0,1.0,3.0,16.0,11.5,4.0,5.0,0.0,0.0,1.0
4032.0,1.0,5.0,32.0,16.5,3.0,3.0,12.0,20.0,2.0,3.0,0.0,0.0,1.0
4036.0,1.0,4.0,17.5,2.5,0.0,2.0,12.0,11.5,3.0,5.0,0.0,0.0,1.0
4046.0,1.0,4.0,32.0,2.5,0.0,3.0,17.0,20.0,4.0,2.0,0.0,0.0,1.0
4059.0,1.0,3.0,32.0,16.5,3.0,3.0,14.0,40.0,5.0,6.0,0.0,0.0,1.0
4061.0,1.0,5.0,22.0,2.5,1.0,3.0,12.0,20.0,3.0,3.0,0.0,0.0,1.0
4065.0,1.0,4.0,32.0,23.0,4.0,4.0,14.0,20.0,4.0,2.0,0.0,0.0,1.0
4066.0,1.0,5.0,22.0,2.5,0.0,1.0,16.0,14.0,4.0,5.0,0.0,0.0,1.0
4067.0,1.0,5.0,22.0,0.5,0.0,3.0,14.0,20.0,3.0,2.0,0.0,0.0,1.0
4068.0,1.0,3.0,22.0,2.5,0.0,2.0,16.0,20.0,4.0,6.0,0.0,0.0,1.0
4070.0,1.0,4.0,37.0,6.0,0.0,3.0,20.0,20.0,4.0,3.0,0.0,0.0,1.0
4072.0,1.0,4.0,22.0,0.5,0.0,3.0,12.0,14.0,2.0,2.0,0.0,0.0,1.0
4074.0,1.0,4.0,32.0,9.0,0.0,3.0,14.0,20.0,4.0,4.0,0.0,0.0,1.0
4080.0,1.0,5.0,22.0,2.5,0.0,3.0,12.0,14.0,2.0,2.0,0.0,0.0,1.0
4082.0,1.0,4.0,32.0,13.0,3.0,3.0,14.0,11.5,4.0,4.0,0.0,0.0,1.0
4086.0,1.0,4.0,22.0,2.5,1.0,4.0,14.0,11.5,3.0,5.0,0.0,0.0,1.0
4093.0,1.0,4.0,22.0,2.5,0.0,3.0,12.0,20.0,2.0,4.0,0.0,0.0,1.0
4096.0,1.0,5.0,17.5,2.5,0.0,3.0,12.0,4.0,3.0,2.0,0.0,0.0,1.0
4102.0,1.0,5.0,27.0,2.5,1.0,2.0,12.0,11.5,2.0,2.0,0.0,0.0,1.0
4107.0,1.0,5.0,22.0,2.5,1.0,1.0,12.0,11.5,3.0,4.0,0.0,0.0,1.0
4108.0,1.0,4.0,27.0,6.0,1.0,3.0,14.0,11.5,3.0,3.0,0.0,0.0,1.0
4109.0,1.0,4.0,42.0,23.0,2.0,3.0,12.0,20.0,3.0,3.0,0.0,0.0,1.0
4113.0,1.0,4.0,37.0,16.5,3.0,2.0,16.0,11.5,4.0,4.0,0.0,0.0,1.0
4119.0,1.0,5.0,42.0,23.0,5.5,4.0,12.0,11.5,3.0,5.0,0.0,0.0,1.0
4120.0,1.0,5.0,27.0,9.0,2.0,2.0,12.0,11.5,2.0,4.0,0.0,0.0,1.0
4122.0,1.0,5.0,27.0,6.0,0.0,2.0,14.0,40.0,2.0,3.0,0.0,0.0,1.0
4124.0,1.0,5.0,22.0,0.5,0.0,3.0,16.0,9.0,4.0,2.0,0.0,0.0,1.0
4131.0,1.0,5.0,42.0,23.0,5.5,2.0,16.0,40.0,4.0,6.0,0.0,0.0,1.0
4132.0,1.0,4.0,22.0,2.5,0.0,3.0,16.0,11.5,4.0,5.0,0.0,0.0,1.0
4143.0,1.0,5.0,32.0,13.0,1.0,3.0,14.0,14.0,3.0,5.0,0.0,0.0,1.0
4148.0,1.0,5.0,27.0,2.5,0.0,3.0,16.0,11.5,4.0,4.0,0.0,0.0,1.0
4149.0,1.0,5.0,42.0,23.0,4.0,3.0,14.0,40.0,4.0,4.0,0.0,0.0,1.0
4150.0,1.0,5.0,22.0,2.5,1.0,2.0,12.0,14.0,2.0,4.0,0.0,0.0,1.0
4151.0,1.0,3.0,32.0,9.0,2.0,2.0,14.0,14.0,3.0,4.0,0.0,0.0,1.0
4162.0,1.0,5.0,27.0,2.5,0.0,3.0,12.0,14.0,3.0,3.0,0.0,0.0,1.0
4163.0,1.0,4.0,22.0,0.5,0.0,3.0,14.0,9.0,4.0,2.0,0.0,0.0,1.0
4164.0,1.0,2.0,37.0,16.5,5.5,3.0,14.0,20.0,3.0,5.0,0.0,0.0,1.0
4167.0,1.0,5.0,42.0,23.0,4.0,3.0,12.0,20.0,5.0,4.0,0.0,0.0,1.0
4173.0,1.0,3.0,27.0,9.0,0.0,2.0,12.0,20.0,3.0,6.0,0.0,0.0,1.0
4174.0,1.0,5.0,42.0,16.5,3.0,2.0,14.0,14.0,3.0,4.0,0.0,0.0,1.0
4175.0,1.0,4.0,27.0,9.0,2.0,3.0,14.0,14.0,2.0,4.0,0.0,0.0,1.0
4180.0,1.0,4.0,17.5,0.5,0.0,2.0,12.0,11.5,3.0,5.0,0.0,0.0,1.0
4185.0,1.0,4.0,22.0,2.5,0.0,4.0,12.0,11.5,2.0,5.0,0.0,0.0,1.0
4187.0,1.0,4.0,22.0,2.5,1.0,2.0,12.0,11.5,2.0,4.0,0.0,0.0,1.0
4189.0,1.0,5.0,22.0,0.5,0.0,3.0,14.0,20.0,3.0,4.0,0.0,0.0,1.0
4193.0,1.0,5.0,32.0,16.5,3.0,2.0,12.0,20.0,3.0,5.0,0.0,0.0,1.0
4197.0,1.0,4.0,32.0,16.5,2.0,3.0,14.0,14.0,4.0,5.0,0.0,0.0,1.0
4202.0,1.0,5.0,22.0,2.5,0.0,1.0,17.0,14.0,4.0,4.0,0.0,0.0,1.0
4204.0,1.0,5.0,27.0,2.5,0.0,2.0,16.0,20.0,5.0,6.0,0.0,0.0,1.0
4207.0,1.0,5.0,32.0,0.5,0.0,1.0,12.0,40.0,4.0,5.0,0.0,0.0,1.0
4208.0,1.0,3.0,22.0,6.0,1.0,2.0,9.0,11.5,2.0,2.0,0.0,0.0,1.0
4216.0,1.0,4.0,27.0,13.0,3.0,2.0,12.0,11.5,3.0,2.0,0.0,0.0,1.0
4222.0,1.0,5.0,37.0,0.5,0.0,3.0,12.0,20.0,3.0,4.0,0.0,0.0,1.0
4224.0,1.0,5.0,17.5,0.5,0.0,3.0,12.0,11.5,3.0,2.0,0.0,0.0,1.0
4228.0,1.0,4.0,27.0,2.5,0.0,2.0,16.0,20.0,4.0,3.0,0.0,0.0,1.0
4229.0,1.0,4.0,37.0,9.0,2.0,3.0,17.0,14.0,4.0,4.0,0.0,0.0,1.0
4236.0,1.0,4.0,22.0,6.0,2.0,3.0,12.0,6.5,3.0,2.0,0.0,0.0,1.0
4240.0,1.0,4.0,42.0,23.0,3.0,3.0,14.0,40.0,3.0,5.0,0.0,0.0,1.0
4244.0,1.0,5.0,22.0,2.5,1.0,1.0,14.0,14.0,3.0,2.0,0.0,0.0,1.0
4247.0,1.0,3.0,22.0,2.5,0.0,2.0,16.0,4.0,3.0,5.0,0.0,0.0,1.0
4248.0,1.0,5.0,22.0,6.0,1.0,2.0,12.0,14.0,3.0,4.0,0.0,0.0,1.0
4251.0,1.0,4.0,37.0,16.5,3.0,4.0,16.0,14.0,4.0,3.0,0.0,0.0,1.0
4253.0,1.0,3.0,42.0,23.0,5.5,2.0,14.0,20.0,3.0,2.0,0.0,0.0,1.0
4254.0,1.0,5.0,22.0,2.5,0.0,3.0,12.0,14.0,2.0,2.0,0.0,0.0,1.0
4255.0,1.0,4.0,27.0,2.5,1.0,4.0,16.0,14.0,4.0,2.0,0.0,0.0,1.0
4258.0,1.0,4.0,32.0,9.0,3.0,3.0,14.0,20.0,2.0,2.0,0.0,0.0,1.0
4259.0,1.0,5.0,37.0,16.5,3.0,2.0,12.0,20.0,3.0,4.0,0.0,0.0,1.0
4260.0,1.0,5.0,22.0,6.0,1.0,2.0,12.0,20.0,3.0,4.0,0.0,0.0,1.0
4268.0,1.0,5.0,22.0,2.5,1.0,3.0,12.0,14.0,2.0,2.0,0.0,0.0,1.0
4270.0,1.0,4.0,27.0,9.0,1.0,2.0,14.0,20.0,3.0,4.0,0.0,0.0,1.0
4271.0,1.0,5.0,22.0,2.5,0.0,4.0,16.0,20.0,6.0,6.0,0.0,0.0,1.0
4288.0,1.0,4.0,32.0,2.5,0.0,3.0,17.0,9.0,4.0,3.0,0.0,0.0,1.0
4289.0,1.0,5.0,27.0,9.0,0.0,3.0,12.0,20.0,3.0,3.0,0.0,0.0,1.0
4291.0,1.0,4.0,22.0,6.0,0.0,1.0,14.0,14.0,3.0,5.0,0.0,0.0,1.0
4297.0,1.0,5.0,42.0,23.0,4.0,4.0,12.0,20.0,3.0,2.0,0.0,0.0,1.0
4304.0,1.0,5.0,32.0,16.5,4.0,3.0,12.0,11.5,5.0,4.0,0.0,0.0,1.0
4305.0,1.0,5.0,32.0,16.5,3.0,3.0,12.0,20.0,3.0,4.0,0.0,0.0,1.0
4306.0,1.0,4.0,27.0,6.0,0.0,2.0,12.0,11.5,3.0,4.0,0.0,0.0,1.0
4308.0,1.0,4.0,32.0,2.5,0.0,3.0,16.0,20.0,3.0,4.0,0.0,0.0,1.0
4311.0,1.0,5.0,27.0,6.0,1.0,2.0,16.0,20.0,3.0,3.0,0.0,0.0,1.0
4319.0,1.0,5.0,22.0,0.5,0.0,1.0,12.0,20.0,3.0,2.0,0.0,0.0,1.0
4322.0,1.0,5.0,42.0,23.0,4.0,4.0,12.0,20.0,2.0,4.0,0.0,0.0,1.0
4327.0,1.0,2.0,32.0,6.0,2.0,2.0,16.0,20.0,4.0,6.0,0.0,0.0,1.0
4331.0,1.0,5.0,22.0,6.0,2.0,3.0,16.0,11.5,4.0,2.0,0.0,0.0,1.0
4332.0,1.0,4.0,22.0,2.5,1.0,2.0,12.0,11.5,5.0,4.0,0.0,0.0,1.0
4335.0,1.0,5.0,42.0,23.0,5.5,3.0,12.0,14.0,3.0,2.0,0.0,0.0,1.0
4339.0,1.0,5.0,32.0,6.0,2.0,2.0,14.0,14.0,4.0,4.0,0.0,0.0,1.0
4340.0,1.0,5.0,42.0,23.0,2.0,2.0,14.0,20.0,5.0,3.0,0.0,0.0,1.0
4348.0,1.0,4.0,27.0,6.0,0.0,3.0,14.0,11.5,3.0,5.0,0.0,0.0,1.0
4355.0,1.0,4.0,37.0,16.5,3.0,3.0,14.0,20.0,3.0,4.0,0.0,0.0,1.0
4359.0,1.0,5.0,42.0,16.5,3.0,2.0,12.0,40.0,5.0,2.0,0.0,0.0,1.0
4363.0,1.0,4.0,32.0,16.5,3.0,2.0,12.0,11.5,3.0,4.0,0.0,0.0,1.0
4365.0,1.0,5.0,22.0,2.5,0.0,2.0,14.0,14.0,5.0,1.0,0.0,0.0,1.0
4368.0,1.0,4.0,27.0,9.0,2.0,3.0,14.0,14.0,4.0,3.0,0.0,0.0,1.0
4369.0,1.0,5.0,22.0,6.0,1.0,2.0,9.0,40.0,4.0,2.0,0.0,0.0,1.0
4372.0,1.0,4.0,22.0,2.5,2.0,2.0,14.0,14.0,3.0,4.0,0.0,0.0,1.0
4382.0,1.0,5.0,27.0,9.0,1.0,3.0,16.0,20.0,4.0,4.0,0.0,0.0,1.0
4385.0,1.0,4.0,27.0,6.0,2.0,3.0,14.0,20.0,3.0,4.0,0.0,0.0,1.0
4387.0,1.0,5.0,22.0,2.5,0.0,4.0,9.0,14.0,3.0,5.0,0.0,0.0,1.0
4389.0,1.0,5.0,22.0,2.5,0.0,3.0,20.0,20.0,4.0,6.0,0.0,0.0,1.0
4390.0,1.0,5.0,27.0,2.5,0.0,2.0,16.0,20.0,4.0,2.0,0.0,0.0,1.0
4394.0,1.0,5.0,22.0,2.5,0.0,3.0,17.0,14.0,4.0,5.0,0.0,0.0,1.0
4395.0,1.0,5.0,27.0,13.0,2.0,3.0,12.0,14.0,3.0,4.0,0.0,0.0,1.0
4397.0,1.0,4.0,27.0,2.5,0.0,3.0,16.0,14.0,4.0,5.0,0.0,0.0,1.0
4407.0,1.0,4.0,42.0,23.0,2.0,4.0,12.0,9.0,4.0,2.0,0.0,0.0,1.0
4414.0,1.0,5.0,27.0,6.0,2.0,2.0,17.0,6.5,4.0,1.0,0.0,0.0,1.0
4415.0,1.0,3.0,27.0,2.5,0.0,1.0,16.0,14.0,4.0,5.0,0.0,0.0,1.0
4427.0,1.0,4.0,27.0,6.0,1.0,3.0,12.0,11.5,4.0,6.0,0.0,0.0,1.0
4428.0,1.0,5.0,27.0,6.0,1.0,2.0,16.0,14.0,4.0,3.0,0.0,0.0,1.0
4431.0,1.0,5.0,22.0,0.5,0.0,2.0,12.0,6.5,2.0,2.0,0.0,0.0,1.0
4436.0,1.0,2.0,22.0,0.5,0.0,2.0,14.0,20.0,3.0,5.0,0.0,0.0,1.0
4438.0,1.0,4.0,27.0,2.5,0.0,3.0,14.0,20.0,3.0,5.0,0.0,0.0,1.0
4447.0,1.0,5.0,27.0,6.0,1.0,1.0,14.0,20.0,4.0,2.0,0.0,0.0,1.0
4448.0,1.0,4.0,37.0,23.0,3.0,3.0,14.0,20.0,2.0,6.0,0.0,0.0,1.0
4451.0,1.0,3.0,22.0,2.5,0.0,1.0,14.0,20.0,3.0,5.0,0.0,0.0,1.0
4455.0,1.0,4.0,27.0,9.0,2.0,3.0,17.0,20.0,4.0,6.0,0.0,0.0,1.0
4456.0,1.0,4.0,42.0,23.0,5.5,3.0,12.0,14.0,3.0,2.0,0.0,0.0,1.0
4458.0,1.0,4.0,22.0,0.5,0.0,3.0,16.0,11.5,3.0,5.0,0.0,0.0,1.0
4460.0,1.0,5.0,22.0,2.5,0.0,1.0,14.0,11.5,3.0,5.0,0.0,0.0,1.0
4464.0,1.0,5.0,22.0,6.0,0.0,2.0,12.0,20.0,3.0,5.0,0.0,0.0,1.0
4465.0,1.0,4.0,27.0,6.0,1.0,3.0,16.0,11.5,4.0,3.0,0.0,0.0,1.0
4467.0,1.0,4.0,42.0,23.0,4.0,3.0,12.0,20.0,3.0,4.0,0.0,0.0,1.0
4472.0,1.0,5.0,22.0,0.5,0.0,3.0,12.0,11.5,3.0,5.0,0.0,0.0,1.0
4477.0,1.0,4.0,22.0,2.5,0.0,1.0,16.0,11.5,2.0,4.0,0.0,0.0,1.0
4486.0,1.0,5.0,22.0,0.5,0.0,4.0,14.0,20.0,3.0,4.0,0.0,0.0,1.0
4488.0,1.0,5.0,27.0,2.5,0.0,3.0,14.0,11.5,3.0,4.0,0.0,0.0,1.0
4492.0,1.0,5.0,22.0,2.5,0.0,4.0,14.0,9.0,3.0,6.0,0.0,0.0,1.0
4495.0,1.0,4.0,37.0,16.5,4.0,3.0,14.0,20.0,4.0,5.0,0.0,0.0,1.0
4497.0,1.0,5.0,22.0,2.5,0.0,2.0,12.0,9.0,2.0,2.0,0.0,0.0,1.0
4500.0,1.0,5.0,22.0,2.5,0.0,2.0,14.0,14.0,3.0,5.0,0.0,0.0,1.0
4502.0,1.0,4.0,22.0,2.5,1.0,4.0,16.0,11.5,3.0,2.0,0.0,0.0,1.0
4504.0,1.0,5.0,37.0,23.0,4.0,1.0,14.0,20.0,3.0,2.0,0.0,0.0,1.0
4506.0,1.0,5.0,27.0,2.5,0.0,1.0,16.0,40.0,3.0,5.0,0.0,0.0,1.0
4509.0,1.0,3.0,37.0,9.0,1.0,2.0,17.0,20.0,5.0,5.0,0.0,0.0,1.0
4511.0,1.0,5.0,22.0,0.5,0.0,4.0,16.0,20.0,4.0,2.0,0.0,0.0,1.0
4513.0,1.0,5.0,27.0,9.0,2.0,2.0,14.0,14.0,4.0,5.0,0.0,0.0,1.0
4515.0,1.0,5.0,32.0,6.0,1.0,3.0,12.0,9.0,3.0,2.0,0.0,0.0,1.0
4524.0,1.0,4.0,22.0,2.5,0.0,3.0,14.0,20.0,3.0,5.0,0.0,0.0,1.0
4530.0,1.0,4.0,27.0,6.0,0.0,1.0,14.0,20.0,3.0,5.0,0.0,0.0,1.0
4539.0,1.0,4.0,17.5,0.5,0.0,3.0,14.0,20.0,3.0,5.0,0.0,0.0,1.0
4542.0,1.0,4.0,27.0,6.0,1.0,1.0,16.0,20.0,5.0,4.0,0.0,0.0,1.0
4546.0,1.0,4.0,22.0,2.5,0.0,2.0,14.0,20.0,3.0,5.0,0.0,0.0,1.0
4549.0,1.0,4.0,27.0,6.0,0.0,3.0,14.0,40.0,4.0,5.0,0.0,0.0,1.0
4565.0,1.0,4.0,27.0,6.0,2.0,3.0,16.0,20.0,4.0,5.0,0.0,0.0,1.0
4567.0,1.0,4.0,27.0,6.0,0.0,1.0,20.0,20.0,4.0,4.0,0.0,0.0,1.0
4574.0,1.0,5.0,22.0,2.5,0.0,4.0,14.0,20.0,5.0,4.0,0.0,0.0,1.0
4589.0,1.0,5.0,27.0,2.5,0.0,4.0,20.0,20.0,6.0,5.0,0.0,0.0,1.0
4593.0,1.0,5.0,22.0,0.5,0.0,2.0,17.0,14.0,4.0,2.0,0.0,0.0,1.0
4595.0,1.0,5.0,37.0,23.0,4.0,2.0,14.0,20.0,3.0,5.0,0.0,0.0,1.0
4601.0,1.0,5.0,37.0,16.5,4.0,4.0,12.0,20.0,4.0,5.0,0.0,0.0,1.0
4603.0,1.0,5.0,27.0,2.5,0.0,1.0,14.0,14.0,5.0,5.0,0.0,0.0,1.0
4604.0,1.0,5.0,42.0,23.0,4.0,3.0,12.0,14.0,3.0,4.0,0.0,0.0,1.0
4607.0,1.0,5.0,27.0,13.0,3.0,1.0,14.0,14.0,2.0,4.0,0.0,0.0,1.0
4609.0,1.0,4.0,22.0,2.5,0.0,2.0,14.0,20.0,3.0,4.0,0.0,0.0,1.0
4611.0,1.0,5.0,32.0,16.5,4.0,4.0,12.0,20.0,2.0,4.0,0.0,0.0,1.0
4615.0,1.0,3.0,37.0,16.5,2.0,3.0,12.0,11.5,3.0,4.0,0.0,0.0,1.0
4623.0,1.0,5.0,22.0,2.5,0.0,2.0,12.0,11.5,3.0,2.0,0.0,0.0,1.0
4625.0,1.0,4.0,27.0,2.5,1.0,3.0,12.0,20.0,3.0,2.0,0.0,0.0,1.0
4628.0,1.0,5.0,27.0,2.5,0.0,3.0,12.0,20.0,3.0,2.0,0.0,0.0,1.0
4633.0,1.0,5.0,32.0,13.0,3.0,3.0,12.0,20.0,3.0,4.0,0.0,0.0,1.0
4636.0,1.0,4.0,27.0,2.5,1.0,2.0,16.0,11.5,4.0,4.0,0.0,0.0,1.0
4639.0,1.0,4.0,22.0,0.5,0.0,3.0,12.0,20.0,3.0,5.0,0.0,0.0,1.0
4647.0,1.0,4.0,27.0,2.5,0.0,2.0,16.0,14.0,4.0,4.0,0.0,0.0,1.0
4648.0,1.0,4.0,27.0,2.5,0.0,2.0,17.0,40.0,5.0,6.0,0.0,0.0,1.0
4649.0,1.0,2.0,22.0,2.5,0.0,1.0,16.0,4.0,4.0,1.0,0.0,0.0,1.0
4650.0,1.0,4.0,32.0,9.0,2.0,3.0,14.0,14.0,2.0,4.0,0.0,0.0,1.0
4653.0,1.0,5.0,42.0,23.0,3.0,2.0,12.0,20.0,3.0,4.0,0.0,0.0,1.0
4655.0,1.0,3.0,27.0,2.5,0.0,2.0,14.0,40.0,4.0,4.0,0.0,0.0,1.0
4657.0,1.0,5.0,27.0,13.0,0.0,3.0,12.0,20.0,3.0,4.0,0.0,0.0,1.0
4664.0,1.0,4.0,22.0,2.5,0.0,3.0,12.0,9.0,3.0,2.0,0.0,0.0,1.0
4666.0,1.0,4.0,17.5,0.5,0.0,3.0,17.0,4.0,2.0,4.0,0.0,0.0,1.0
4667.0,1.0,4.0,27.0,6.0,1.0,2.0,12.0,11.5,3.0,6.0,0.0,0.0,1.0
4668.0,1.0,5.0,22.0,6.0,0.0,4.0,14.0,6.5,4.0,1.0,0.0,0.0,1.0
4669.0,1.0,3.0,27.0,6.0,1.0,3.0,16.0,14.0,4.0,5.0,0.0,0.0,1.0
4670.0,1.0,5.0,22.0,6.0,2.0,3.0,12.0,20.0,4.0,5.0,0.0,0.0,1.0
4672.0,1.0,5.0,27.0,6.0,2.0,3.0,16.0,14.0,4.0,6.0,0.0,0.0,1.0
4673.0,1.0,5.0,27.0,2.5,1.0,3.0,14.0,11.5,5.0,5.0,0.0,0.0,1.0
4674.0,1.0,4.0,22.0,2.5,1.0,2.0,14.0,14.0,1.0,5.0,0.0,0.0,1.0
4675.0,1.0,4.0,32.0,13.0,2.0,3.0,12.0,20.0,2.0,6.0,0.0,0.0,1.0
4683.0,1.0,4.0,27.0,16.5,2.0,3.0,20.0,20.0,4.0,4.0,0.0,0.0,1.0
4694.0,1.0,4.0,32.0,9.0,2.0,2.0,17.0,20.0,4.0,5.0,0.0,0.0,1.0
4698.0,1.0,4.0,37.0,16.5,3.0,3.0,14.0,11.5,2.0,5.0,0.0,0.0,1.0
4703.0,1.0,5.0,17.5,0.5,0.0,3.0,12.0,6.5,2.0,2.0,0.0,0.0,1.0
4708.0,1.0,4.0,22.0,2.5,0.0,2.0,16.0,9.0,4.0,1.0,0.0,0.0,1.0
4711.0,1.0,4.0,27.0,9.0,1.0,3.0,14.0,9.0,3.0,5.0,0.0,0.0,1.0
4720.0,1.0,5.0,27.0,6.0,2.0,3.0,14.0,14.0,4.0,2.0,0.0,0.0,1.0
4722.0,1.0,1.0,32.0,16.5,5.5,2.0,12.0,14.0,2.0,2.0,0.0,0.0,1.0
4737.0,1.0,3.0,27.0,9.0,1.0,2.0,14.0,20.0,3.0,5.0,0.0,0.0,1.0
4739.0,1.0,3.0,32.0,13.0,4.0,3.0,12.0,11.5,2.0,4.0,0.0,0.0,1.0
4740.0,1.0,5.0,42.0,13.0,4.0,4.0,14.0,14.0,3.0,4.0,0.0,0.0,1.0
4741.0,1.0,3.0,22.0,2.5,1.0,3.0,14.0,14.0,3.0,2.0,0.0,0.0,1.0
4747.0,1.0,5.0,32.0,13.0,2.0,2.0,12.0,14.0,2.0,2.0,0.0,0.0,1.0
4751.0,1.0,5.0,27.0,2.5,0.0,3.0,16.0,40.0,4.0,5.0,0.0,0.0,1.0
4754.0,1.0,4.0,22.0,2.5,0.0,2.0,16.0,20.0,4.0,5.0,0.0,0.0,1.0
4764.0,1.0,5.0,22.0,2.5,0.0,3.0,12.0,14.0,3.0,4.0,0.0,0.0,1.0
4766.0,1.0,5.0,22.0,2.5,0.0,2.0,12.0,9.0,2.0,4.0,0.0,0.0,1.0
4767.0,1.0,3.0,37.0,16.5,2.0,2.0,14.0,9.0,2.0,2.0,0.0,0.0,1.0
4772.0,1.0,5.0,32.0,9.0,2.0,2.0,20.0,20.0,4.0,6.0,0.0,0.0,1.0
4777.0,1.0,5.0,27.0,13.0,2.0,2.0,12.0,14.0,5.0,5.0,0.0,0.0,1.0
4780.0,1.0,3.0,37.0,13.0,1.0,4.0,12.0,11.5,2.0,2.0,0.0,0.0,1.0
4781.0,1.0,5.0,42.0,23.0,3.0,2.0,12.0,11.5,2.0,2.0,0.0,0.0,1.0
4782.0,1.0,4.0,22.0,2.5,0.0,3.0,14.0,9.0,3.0,4.0,0.0,0.0,1.0
4792.0,1.0,4.0,42.0,23.0,2.0,4.0,14.0,40.0,3.0,2.0,0.0,0.0,1.0
4797.0,1.0,3.0,22.0,2.5,0.0,1.0,14.0,14.0,3.0,2.0,0.0,0.0,1.0
4798.0,1.0,4.0,27.0,0.5,0.0,2.0,14.0,14.0,3.0,3.0,0.0,0.0,1.0
4803.0,1.0,4.0,42.0,13.0,2.0,1.0,20.0,40.0,4.0,4.0,0.0,0.0,1.0
4805.0,1.0,4.0,22.0,2.5,0.0,2.0,14.0,11.5,3.0,2.0,0.0,0.0,1.0
4818.0,1.0,5.0,27.0,6.0,0.0,4.0,16.0,20.0,3.0,5.0,0.0,0.0,1.0
4819.0,1.0,4.0,22.0,0.5,0.0,3.0,14.0,11.5,3.0,4.0,0.0,0.0,1.0
4821.0,1.0,5.0,32.0,2.5,0.0,3.0,17.0,20.0,4.0,4.0,0.0,0.0,1.0
4822.0,1.0,5.0,22.0,2.5,0.0,3.0,12.0,11.5,3.0,2.0,0.0,0.0,1.0
4825.0,1.0,4.0,32.0,16.5,4.0,1.0,12.0,20.0,2.0,2.0,0.0,0.0,1.0
4828.0,1.0,3.0,27.0,6.0,0.0,3.0,17.0,20.0,4.0,4.0,0.0,0.0,1.0
4832.0,1.0,5.0,32.0,13.0,2.0,3.0,16.0,11.5,2.0,2.0,0.0,0.0,1.0
